id,name,year,season,status,type,comment,url,downloaded
687,Gunbuster,2000,other,completed,TV,,,1
688,Gungrave,2000,other,completed,,,,1
689,Gunsmith Cats,2000,other,completed,,,,1
690,Hanbun no Tsuki ga Noboru Sora,2000,other,completed,,,,1
691,Hataraki Man,2000,other,completed,,,,1
692,Hayate no gotoku,2000,other,completed,,,,1
693,Heartcatch Precure!,2000,other,completed,,,,1
694,Hellsing Ultimate,2000,other,completed,,,,1
695,Hikaru no Go,2000,other,completed,,,,1
696,Honey and Clover,2000,other,completed,,,,1
697,Hotarubi no Mori e,2000,other,completed,,,,1
698,Hyakko,2000,other,completed,,,,1
699,I: Wish You Were Here,2000,other,completed,,,,1
700,Iblard Jikan,2000,other,completed,,,,1
701,Ichigo mashimaro,2000,other,completed,,,,1
702,"Ima, Soko ni Iru Boku",2000,other,completed,,,,1
703,Inferno Cop,2000,other,completed,,,,1
704,Infinite Ryvius,2000,other,completed,,,,1
705,Itazura na Kiss,2000,other,completed,,,,1
706,Jin-Roh,2000,other,completed,,,,1
707,Joshikousei: Girl's High,2000,other,completed,,,,1
708,Juubee Ninpuuchou,2000,other,completed,,,,1
709,Juuni Kokuki (The Twelve Kingdoms),2000,other,completed,,,,1
710,Jyu-Oh-Sei,2000,other,completed,,,,1
711,Kaichou wa Maid-sama!,2000,other,completed,,,,1
712,Kareshi Kanojo no Jijou,2000,other,completed,,,,1
713,Kaze Tachinu,2000,other,completed,,,,1
714,Kemonozume,2000,other,completed,,,,1
715,Kiki's Delivery Service,2000,other,completed,,,,1
716,Kimi ga Nozomu eien,2000,other,completed,,,,1
717,Kurenai,2000,other,completed,,,,1
718,Kuroshitsuji,2000,other,completed,,,,1
719,Last Exile,2000,other,completed,,,,1
720,MD Geist,2000,other,unwatched,,,,1
721,Mahou Shoujo Lyrical Nanoha,2000,other,completed,,,,1
722,Mai-HiME,2000,other,completed,,,,1
723,Mai-Otome,2000,other,completed,,,,1
724,Makai Toshi Shinjuku,2000,other,completed,,,,1
725,Mardock Scramble: The First Compression,2000,other,completed,,,,1
726,Memories,2000,other,completed,,,,1
727,Memory (ONA),2000,other,unwatched,,,,1
728,Metropolis,2000,other,completed,,,,1
729,Midnight Eye: Gokuu,2000,other,completed,,,,1
730,Midori no Hibi,2000,other,completed,,,,1
731,Mind Game,2000,other,completed,,,,1
732,Mnemosyne: Mnemosyne no Musume-tachi,2000,other,completed,,,,1
733,Mononoke Hime,2000,other,completed,,,,1
734,Moribito - Guardian of the Spirit,2000,other,completed,,,,1
735,Natsu no arashi,2000,other,completed,,,,1
736,Noein,2000,other,completed,,,,1
737,Omoide Poroporo,2000,other,unwatched,,,,1
738,One outs,2000,other,completed,,,,1
739,Ookami Kodomo no Ame to Yuki,2000,other,completed,,,,1
740,Ouran High School Host club,2000,other,unwatched,,,,1
741,Pale Cocoon,2000,other,completed,OVA,,,1
742,Paradise Kiss,2000,other,completed,,,,1
743,Planetes,2000,other,completed,,,,1
744,Popotan,2000,other,completed,,,,1
745,Princess Tutu,2000,other,completed,,,,1
746,Red Garden,2000,other,unwatched,,,,1
747,Redline,2000,other,completed,,,,1
748,Renkin San-kyuu Magical? Pokaan,2000,other,completed,,,,1
749,Saiunkoku Monogatari,2000,other,unwatched,,,,1
750,Sakasama no Patema,2000,other,completed,,,,1
751,Salaryman Kintarou,2000,other,unwatched,,,,1
752,Samurai 7,2000,other,unwatched,,,,1
753,Samurai Champloo,2000,other,unwatched,,,,1
754,School Rumble,2000,other,unwatched,,,,1
755,Scryed,2000,other,unwatched,,,,1
756,Seirei no Moribito,2000,other,completed,,,,1
757,Seitokai no Ichizon,2000,other,completed,,,,1
758,Senjou no Valkyria,2000,other,completed,,,,1
760,Sexy Commando Gaiden: Sugoiyo!! Masaru-san,2000,other,unwatched,,,,1
761,Shamanic Princess,2000,other,watching,,,,1
762,Shigofumi,2000,other,unwatched,,,,1
763,Shinreigari,2000,other,unwatched,,,,1
764,Shion no Ou,2000,other,completed,,,,1
765,Shoujo Tsubaki,2000,other,completed,,,,0
766,Shuffle!,2000,other,unwatched,,,,1
767,Sketchbook: Full Color's,2000,other,unwatched,TV,,,1
768,Soukyuu no Fafner,2000,other,unwatched,,,,1
769,SoulTaker,2000,other,unwatched,,,,1
770,Speed Grapher,2000,other,unwatched,,,,1
771,Spiral: Suiri no Kizuna,2000,other,unwatched,,,,1
772,Starship operators,2000,other,watching,,,,1
773,Steamboy,2000,other,unwatched,,,,1
774,Strawberry panic,2000,other,unwatched,,,,1
775,Summer wars,2000,other,completed,,,,1
776,Super Seisyun Brothers,2000,other,unwatched,,,,1
777,Sword of the Stranger,2000,other,completed,,,,1
778,TO Love Ru,2000,other,completed,,,,1
779,Taiho Shichau zo,2000,other,unwatched,,,,1
780,Tales of Vesperia: The First Strike,2000,other,unwatched,,,,1
781,Tatakae!! Iczer-1,2000,other,unwatched,,,,1
782,Tenchi Muyou!,2000,other,unwatched,,,,1
783,The Animatrix,2000,other,unwatched,,,,1
784,The Big O,2000,other,unwatched,,,,1
785,The Cockpit,2000,other,unwatched,,,,1
786,To Heart 2,2000,other,unwatched,,,,1
787,Tokyo Mew Mew,2000,other,unwatched,,,,1
788,Touhou Sangetsusei: Eastern and Little Nature Deity,2000,other,unwatched,TV,2005,https://myanimelist.net/manga/175/Touhou_Sangetsusei__Eastern_and_Little_Nature_Deity,1
789,Towa no Quon,2000,other,completed,,,,1
790,Trinity Blood,2000,other,unwatched,,,,1
791,True Tears,2000,other,unwatched,,,,1
792,Tsubasa chronicle,2000,other,completed,,,,1
793,Tsukuyomi: Moon Phase,2000,other,unwatched,,,,1
794,Tytania,2000,other,unwatched,,,,1
795,Umi ga Kikoeru,2000,other,unwatched,,,,1
796,Utawarerumono,2000,other,unwatched,,,,1
797,Vampire Hunter D,2000,other,unwatched,,,,1
798,Vampire Knight,2000,other,completed,,,,1
799,Vandread,2000,other,unwatched,,,,1
800,Wagaya no Oinari-sama.,2000,other,unwatched,,,,1
801,Wangan Midnight,2000,other,unwatched,,,,1
802,Wild 7,2000,other,unwatched,,,,1
803,Winter Sonata,2000,other,unwatched,,,,1
804,Witch Hunter Robin,2000,other,unwatched,,,,1
805,Witchblade,2000,other,unwatched,,,,1
806,Wonderful Days,2000,other,unwatched,,,,1
807,X,2000,other,unwatched,,,,1
808,Xenosaga The Animation,2000,other,unwatched,,,,1
809,Yami Shibai,2000,other,completed,,,,1
810,Yoake Mae yori Ruriiro na: Crescent Love,2000,other,completed,,,,1
811,Yoiko,2000,other,unwatched,,,,1
812,Yomigaeru Sora: Rescue Wings,2000,other,unwatched,,,,1
813,Yukikaze,2000,other,unwatched,,,,1
814,Zegapain,2000,other,unwatched,,,,1
815,Zero no Tsukaima,2000,other,unwatched,,,,1
816,Zettai Shounen,2000,other,unwatched,TV,,,1
817,sola,2000,other,unwatched,,,,1
